Kingdom,Phylum,Class,Order,Family,Genus,Species
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,uncultured soil bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Parasediminibacterium,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Parasediminibacterium,uncultured Bacteroidetes bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured Ferruginibacter sp.
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured Ferruginibacter sp.
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas sp. T16R-129
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,uncultured bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Bacteroidetes bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Chitinophagaceae bacterium
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
